wav_filepath,wav_filesize,duration,transcript
data/raw/audio/sm04500804008.wav,47244,1.475,ispusti svoj otrov
data/raw/audio/sm04501002064.wav,59774,1.867,odvede sa sobom njegovu kćer
data/raw/audio/sm04500201090.wav,157192,4.911,a kako bijaše dobre volje u svojoj je razdraganosti pravio sve veće ubode
data/raw/audio/sm04500204002.wav,40364,1.26,upitaše konjanici
data/raw/audio/sm04501002090.wav,121724,3.803,i da od toga brašna ispeku kruh golem kao brdo
data/raw/audio/sm04500701051.wav,157966,4.935,i zacijelo bi se strovalile u nj da su samo još korak dva dalje pokročile u tami
data/raw/audio/sm04500203002.wav,107082,3.345,ustade div dohvati tešku željeznu motku
data/raw/audio/sm04500504016.wav,44076,1.376,na djevojčinu cipelu
data/raw/audio/sm04500802031.wav,45414,1.418,potom umorna
data/raw/audio/sm04500502066.wav,61724,1.927,kad više nikog ne bijaše kod kuće
data/raw/audio/sm04500203110.wav,140304,4.383,i drmnu svoga druga o drvo tako da se ovo potreslo do korijena
data/raw/audio/sm04500501039.wav,37164,1.16,valjalo tegliti
data/raw/audio/sm04500204092.wav,37166,1.16,da je znao
data/raw/audio/sm04500302060.wav,56064,1.751,htjede on uzeti koju vlas
data/raw/audio/sm04500102049.wav,99984,3.123,tako podmirio svoju vučju proždrljivost
data/raw/audio/sm04500201002.wav,108602,3.392,jednoga ljetnog jutra sjedio vam malen krojač
data/raw/audio/sm04500703003.wav,65492,2.045,ne mogoše mu osloboditi bradu
data/raw/audio/sm04500503049.wav,100122,3.127,svi se okupljeni zadiviše njezinoj ljepoti
data/raw/audio/sm04500203085.wav,158570,4.954,posao je obavljen obojicu sam dokrajčio ali nije bilo lako
data/raw/audio/sm04500704069.wav,71004,2.217,ja sam kraljević reče
data/raw/audio/sm04501002108.wav,21246,0.663,reče bukvan
data/raw/audio/sm04500602062.wav,62804,1.961,za dvorom je prostrano dvorište
data/raw/audio/sm04500605004.wav,53804,1.68,okrenu se ženi i reče
data/raw/audio/sm04500101021.wav,108714,3.396,evo ti kolač i boca vina pa odnesi baki
data/raw/audio/sm04500703050.wav,75266,2.351,razljuti se i viknu na njih
data/raw/audio/sm04500803012.wav,151408,4.73,te se preodjenu u staru trgovkinju pokućarku
data/raw/audio/sm04500302108.wav,103372,3.229,pred staroga kralja te će mu otržito
data/raw/audio/sm04500203010.wav,144764,4.522,pošto je podugo tako pješačio naposljetku stiže na dvorište kraljevske palače
data/raw/audio/sm04500502064.wav,46844,1.462,pa sa svojim dvjema kćerima
data/raw/audio/sm04500801061.wav,206764,6.46,pa kad je samo vidjela snjeguljicu utroba se u njoj prevrtala toliko je mrzila djevojčicu
data/raw/audio/sm04500202069.wav,66028,2.062,predade je u ruku krojaču
data/raw/audio/sm04500104036.wav,98046,3.063,lijepa ko i prije
data/raw/audio/sm04500501024.wav,53244,1.663,nastali teški dani
data/raw/audio/sm04500901083.wav,134044,4.188,tražila je za to nagradu pa joj ja obećala da će mi biti drug u igri
data/raw/audio/sm04500401043.wav,101806,3.18,da je žena sutradan trostruko za salatom žudjela
data/raw/audio/sm04500202087.wav,54394,1.698,te ondje ostao viseći
data/raw/audio/sm04500503061.wav,116150,3.628,lijeva joj se cipela zalijepi i ondje ostade
data/raw/audio/sm04500502010.wav,99564,3.11,djevojka na stražnja vrata iziđe u vrt
data/raw/audio/sm04500301026.wav,105404,3.292,pošto je s pratiljom neko vrijeme jahala i prevalila dio puta
data/raw/audio/sm04500801028.wav,76204,2.38,snjeguljica pak rasla
data/raw/audio/sm04500501084.wav,101244,3.163,pepeljuga svakog dana triput odlazila na grob
data/raw/audio/sm04500102060.wav,63946,1.997,a kad priđe postelji
data/raw/audio/sm04500201041.wav,141296,4.414,pa kad je povukao krpu i počeo brojiti nabroji
data/raw/audio/sm04501001002.wav,218606,6.83,bio jednom drvosječa što je imao trojicu sinova od kojih najmlađega zvahu bukvan
data/raw/audio/sm04500201051.wav,178568,5.579,i srce mu od radosti zaigra baš kao repić u janjeta
data/raw/audio/sm04500602038.wav,80090,2.501,upita iverak kad je izronio iz dubine
data/raw/audio/sm04500503058.wav,124918,3.902,od pustog divljenja bijahu naprosto zanijemjeli
data/raw/audio/sm04500801049.wav,200764,6.272,kako je baš dotrčala mlada divlja svinja a on imao kraljici donijeti dokaz
data/raw/audio/sm04500301091.wav,94762,2.96,kad onamo dođu neće o tome ni riječi izustiti
data/raw/audio/sm04500805009.wav,44656,1.394,ali sve zaludu
data/raw/audio/sm04500202094.wav,37070,1.157,i krenu za njim
data/raw/audio/sm04500804037.wav,49964,1.56,kraljica se ražesti
data/raw/audio/sm04500302034.wav,64334,2.009,nemoj konjsku glavu pokopati
data/raw/audio/sm04500301010.wav,59566,1.86,što ide u ženinstvo
data/raw/audio/sm04500803054.wav,61360,1.916,premaza se zatim i preodjenu
data/raw/audio/sm04500203097.wav,157964,4.935,i san istrepće iz očiju pa mu prenio kraljevu ponudu i prijedlog
data/raw/audio/sm04500102006.wav,85866,2.682,crvenkapica međuto
data/raw/audio/sm04500602045.wav,55044,1.719,kad se ribar vratio
data/raw/audio/sm04500204048.wav,37964,1.185,sad imam ptičicu
data/raw/audio/sm04500101099.wav,54102,1.689,i pokucao na vrata
data/raw/audio/sm04500101061.wav,46856,1.463,za ljeskavom živicom
data/raw/audio/sm04500605015.wav,45324,1.415,odoše na počinak
data/raw/audio/sm04500203111.wav,147724,4.615,čupali stabla iz korijena te udarali jedan po drugom sve dotle dok nisu
data/raw/audio/sm04500504025.wav,67290,2.101,onda majka pruži kćeri nož i reče
data/raw/audio/sm04500201021.wav,97304,3.039,i u tim riječima dohvati kruh iz ormara
data/raw/audio/sm04500302069.wav,71678,2.239,te konradu smaknu šeširić s glave
data/raw/audio/sm04500701058.wav,168170,5.254,te naglas čitala iz debele knjige a djevojke slušale i prele
data/raw/audio/sm04500805002.wav,71644,2.237,nađoše snjeguljicu opruženu na tlu
data/raw/audio/sm04500802001.wav,45804,1.43,a šumske zvijeri
data/raw/audio/sm04500502052.wav,79404,2.48,i lijepo sva dobra zrna otrijebiše u zdjele
data/raw/audio/sm04500601074.wav,59404,1.855,uzdahnu čovijek
data/raw/audio/sm04500103004.wav,62642,1.956,a bila ona opaka čarobnica
data/raw/audio/sm04500302040.wav,71228,2.224,živoder obeća da će učiniti tako
data/raw/audio/sm04500102090.wav,56144,1.753,lovac baka
data/raw/audio/sm04500902065.wav,45804,1.43,eto ti se kola lome
data/raw/audio/sm04500202059.wav,152202,4.755,krojač nije čekao da mu se dvaput kaže nego hitro i spretno skoči na tlo
data/raw/audio/sm04500203084.wav,92476,2.889,a potom se vrati konjanicima pa im kaza
data/raw/audio/sm04500605060.wav,50284,1.57,i pade pred njom na koljena
data/raw/audio/sm04500504001.wav,74764,2.335,obradovale se tome dvije sestre
data/raw/audio/sm04500801058.wav,267898,8.37,obraza rumenih kao ruža a kose crne kao što je ovaj prozorski okvir od ebanovine baš bih sretna bila
data/raw/audio/sm04500202074.wav,59872,1.87,kad je nepovrijeđen pao na tlo
data/raw/audio/sm04500102033.wav,66918,2.09,kakve li velike uši imaš
data/raw/audio/sm04500501103.wav,79244,2.475,pa je zamolila maćehu da je pusti
data/raw/audio/sm04500101077.wav,82150,2.566,crvenkapica se obazre oko sebe
data/raw/audio/sm04500402024.wav,68848,2.15,ali ne znam kako ću odavde sići
data/raw/audio/sm04500804093.wav,77004,2.405,ogledalce kaži meni
data/raw/audio/sm04500804029.wav,89966,2.81,kad se kraljica vratila na dvore odmah se požuri
data/raw/audio/sm04500601070.wav,48284,1.508,izroni vodi na površje
data/raw/audio/sm04500604083.wav,56068,1.751,ona posta reče iverak
data/raw/audio/sm04500504078.wav,59086,1.845,sletješe s ljeskova drvceta
data/raw/audio/sm04500502028.wav,82204,2.567,nato djevojka odnese zdjelu maćehi
data/raw/audio/sm04500804009.wav,68764,2.147,djevojka obeznanjena
data/raw/audio/sm04500804096.wav,111804,3.493,između mnogih ljepotica
data/raw/audio/sm04500805039.wav,52764,1.647,ostala joj je sva ljepota
data/raw/audio/sm04500604003.wav,70764,2.21,tu ugleda svoju ženu gdje sjedi na visoku
data/raw/audio/sm04500503042.wav,84844,2.65,pa kad tamo ondje nikoga
data/raw/audio/sm04500603091.wav,91644,2.862,već caricom ona posta
data/raw/audio/sm04500204056.wav,49164,1.535,i dovede je pred kralja
data/raw/audio/sm04500603090.wav,78444,2.45,ribarici nikad dosta
data/raw/audio/sm04500704012.wav,65164,2.035,te pohitješe onamo
data/raw/audio/sm04500502088.wav,49644,1.55,te je plesao s njome
data/raw/audio/sm04501001024.wav,223004,6.968,mati mu kad je polazio dala samo priprost krušac što ga je umijesila s vodom i ispekla na pepelu
data/raw/audio/sm04500504021.wav,87358,2.729,tad i ta druga ode u sobu
data/raw/audio/sm04500902069.wav,51724,1.615,sa mojeg evo srca
data/raw/audio/sm04500204078.wav,37806,1.18,te iskočio van
data/raw/audio/sm04500901001.wav,50284,1.57,ukleti kraljević
data/raw/audio/sm04500602007.wav,133440,4.169,rada bih daživim u veliku dvoru od kamena
data/raw/audio/sm04500302128.wav,93150,2.91,kako se guščarica obraća faladinoj glavi
data/raw/audio/sm04500102051.wav,37940,1.184,zaspa
data/raw/audio/sm04500104059.wav,108364,3.385,kako da među njima razazna svoju jorindu
data/raw/audio/sm04500802117.wav,86752,2.71,i da joj nema ravne u svoj kraljevini
data/raw/audio/sm04500802054.wav,68466,2.138,ljutnu se šesti
data/raw/audio/sm04500301087.wav,49564,1.548,a sada stoji dolje na dvorištu
data/raw/audio/sm04500104038.wav,87164,2.723,dodirnu on cvijetom i staru vješticu
data/raw/audio/sm04500504086.wav,49406,1.543,išla im s desne strane
data/raw/audio/sm04500101033.wav,69334,2.165,sve ću ja to kako veliš
data/raw/audio/sm04500302102.wav,53912,1.683,a kad ga je ulovio pa se vratio
data/raw/audio/sm04500605030.wav,25948,0.809,upravljati
data/raw/audio/sm04500401109.wav,56686,1.77,i koja mu se tako kosnula srca
data/raw/audio/sm04500103007.wav,73286,2.289,danju se pretvarala u mačku
data/raw/audio/sm04500302057.wav,37034,1.156,a konrad gledao
data/raw/audio/sm04500603068.wav,106284,3.32,i dok je tako išao sve je prebirao u sebi
data/raw/audio/sm04500604036.wav,45724,1.427,odmah da si išao iverku
data/raw/audio/sm04500803001.wav,95806,2.993,ogledalce kaži meni
data/raw/audio/sm04500604027.wav,64202,2.005,ribar stoji obazire se
data/raw/audio/sm04500704038.wav,67084,2.095,sav se zajapurio od bijesa
data/raw/audio/sm04500501044.wav,144366,4.51,rugale joj se na svakom koraku grašak joj i leću u pepeo sipale
data/raw/audio/sm04500805089.wav,35644,1.113,opaku maćehu
data/raw/audio/sm04500103062.wav,107884,3.37,tri put obletje oko njih i tri put zahukta
data/raw/audio/sm04500101079.wav,49876,1.557,kako sunčane zrake
data/raw/audio/sm04500701061.wav,175740,5.49,mislila je da će vidjeti kakva siromaha ali kojeg li iznenađenja
data/raw/audio/sm04500401038.wav,103406,3.23,prijeđe on preko zida u čarobničin vrt
data/raw/audio/sm04500802075.wav,95156,2.972,da je nisu htjeli probuditi nego je ostaviše da spava
data/raw/audio/sm04500502093.wav,58124,1.815,ovo je moja plesačica
data/raw/audio/sm04500702055.wav,98284,3.07,nije im lako prodrijeti van iz podzemnih nastana
data/raw/audio/sm04500602037.wav,40204,1.255,što bi sada tvoja zena
data/raw/audio/sm04500503017.wav,182608,5.705,u vrtu raslo veliko i granato drvo na kojemu su visjele prekrasne kruške
data/raw/audio/sm04500301033.wav,47406,1.48,kraljevna sjaha
data/raw/audio/sm04500702078.wav,72364,2.26,vršak brade zapao mu u procijep
data/raw/audio/sm04500602077.wav,95486,2.983,i odoše da počinu
data/raw/audio/sm04501001033.wav,140284,4.383,posijeci ga pa ćeš u korijenju nešto naći
data/raw/audio/sm04500504049.wav,51246,1.6,a onada izišla pred kraljevića
data/raw/audio/sm04500901079.wav,155164,4.848,ne nije odgovori ona nije div nego gadna žaba
data/raw/audio/sm04500601033.wav,118764,3.71,nije ribar uhvatio ništa drugo toga dana i na posljetku se vrati ženi u kolibu
data/raw/audio/sm04500804005.wav,91564,2.86,dopusti staroj da je počešlja
data/raw/audio/sm04500101093.wav,136022,4.249,trčala bi dalje sve misleći da će drugdje naći ljepšeg cvijeća
data/raw/audio/sm04500301089.wav,71082,2.22,i da zaručnicu preda zaručniku
data/raw/audio/sm04500601107.wav,97164,3.035,neka samo ostane tako poživjet ćemo u zadovoljstvu i sreći
data/raw/audio/sm04500603099.wav,98982,3.092,pred njima se dvorani presamićuju i vrata otvaraju
data/raw/audio/sm04500202072.wav,81994,2.561,i tako kad je div ispustio vršiku
data/raw/audio/sm04500801054.wav,68186,2.129,plaši ju svaki šušanj
data/raw/audio/sm04500501001.wav,24764,0.772,pepeljuga
data/raw/audio/sm04500801057.wav,99694,3.114,trčala je po oštrom kamenju i po trnju
data/raw/audio/sm04500504032.wav,142620,4.455,kad su naišli pokraj ljeskova drvceta dvije golubice što su na njemu sjedile
data/raw/audio/sm04500902026.wav,54844,1.712,bojala se i da je dirne
data/raw/audio/sm04501001038.wav,203884,6.37,kako se već umračalo usmjeri ravno prema obližnjoj krčmi nakan da tu prenoći
data/raw/audio/sm04500204043.wav,68846,2.15,a onda krojačić okretno skoči
data/raw/audio/sm04500605096.wav,28602,0.892,gdje u njemu
data/raw/audio/sm04500805028.wav,94606,2.955,snjeguljica kraljevska kći
data/raw/audio/sm04500301015.wav,45806,1.43,i mogao je govoriti
data/raw/audio/sm04500902052.wav,51804,1.617,njegov vjerni henrik
data/raw/audio/sm04500601079.wav,37324,1.165,možeš kući
data/raw/audio/sm04500402049.wav,45086,1.408,i kraljević se uspe
data/raw/audio/sm04500204064.wav,56844,1.775,pomoći će mu u tome podhvatu
data/raw/audio/sm04500204091.wav,56284,1.758,i polovinu kraljevine
data/raw/audio/sm04500401014.wav,35246,1.1,i gledala u vrt
data/raw/audio/sm04500704013.wav,98284,3.07,uplašene vidješe kako je orao pandžama ščepao
data/raw/audio/sm04501002120.wav,38526,1.203,proslaviše svadbu
data/raw/audio/sm04500104047.wav,116924,3.652,klela ona i razlijevala žuč ali momku nije ništa mogla
data/raw/audio/sm04500604016.wav,53484,1.67,koji ne bijaše veći od dva tri
data/raw/audio/sm04500804039.wav,137244,4.287,snjeguljica mora umrijeti sve ako me i života stajalo
data/raw/audio/sm04500503008.wav,171476,5.357,tu je sa sebe skinula i na grob stavila krasno ruho a ptica ga uzela
data/raw/audio/sm04500501017.wav,60284,1.883,snijeg zameo majčin grob
data/raw/audio/sm04501001039.wav,54524,1.702,u krčmara bile tri kćeri
data/raw/audio/sm04500603048.wav,40844,1.275,dodijalo mi sve ovo
data/raw/audio/sm04500801014.wav,65980,2.061,ali gle nesreće
data/raw/audio/sm04501001012.wav,192524,6.015,i njemu majka kako ono i starijemu dade na polasku bazlamaču i bocu vina
data/raw/audio/sm04500203074.wav,156602,4.892,a krojačić opet okrenu u svoju igru potraži najkrupniji kamen
data/raw/audio/sm04500101006.wav,40170,1.254,koja ju je tako voljela
data/raw/audio/sm04500603007.wav,66764,2.085,kad je izbio na znano mjesto
data/raw/audio/sm04500203037.wav,93160,2.91,posla on krojačiću čovjeka s porukom
data/raw/audio/sm04500401069.wav,43332,1.353,bit će mu dobro u mene
data/raw/audio/sm04500803009.wav,199218,6.224,jer dok ne bude uvjerena da je najljepša u kraljevini neće od zavisti imati mira ni počinka
data/raw/audio/sm04500605099.wav,40762,1.272,i dan danas
data/raw/audio/sm04500204081.wav,95804,2.993,krojač vani brže bolje za njim zalupi vrata
data/raw/audio/sm04500302001.wav,38804,1.211,tko je ta djevojka
data/raw/audio/sm04500603095.wav,49884,1.558,s uglačanim mramorom
data/raw/audio/sm04500602028.wav,89096,2.783,nego tamno modra i ljubičasta
data/raw/audio/sm04500601099.wav,30284,0.945,a za kućicom
data/raw/audio/sm04500203055.wav,98746,3.084,ubrzo zatim ugleda traženu dvojicu divova
data/raw/audio/sm04500102037.wav,47600,1.486,kolike su ti oči
data/raw/audio/sm04500704022.wav,70422,2.199,pošto je istresao svoje
data/raw/audio/sm04500104022.wav,59484,1.857,kad se momak ujutro probudio
data/raw/audio/sm04500604057.wav,79884,2.495,ne bijaše ribaru ni kud ni kamo
data/raw/audio/sm04500601036.wav,43884,1.37,zar nisi danas ništa ulovio
data/raw/audio/sm04500401070.wav,73006,2.28,brinut ću se o njemu kao da je moje rođeno
data/raw/audio/sm04500501063.wav,47004,1.468,oče odgovori ona
data/raw/audio/sm04500605061.wav,66364,2.072,to iverak nikako ne može
data/raw/audio/sm04500301023.wav,67246,2.1,bijaše im tužan rastanak
data/raw/audio/sm04500601088.wav,53484,1.67,ona ga uhvati za ruku te mu reče
data/raw/audio/sm04500203089.wav,145564,4.548,pa kako ga je umor presvojio leže on u travu i zaspa
data/raw/audio/sm04500605036.wav,58604,1.83,pridiže se na postelji i zabrza
data/raw/audio/sm04500802040.wav,112294,3.508,dođoše gospodari one kućice bijahu to patuljci
data/raw/audio/sm04500701019.wav,167644,5.237,ružica se ljeti brinula za skromni dom i svakog bi jutra prije nego što se majka probudi
data/raw/audio/sm04500701062.wav,88244,2.756,a snjeguljica se sakri za majčinu postelju
data/raw/audio/sm04500603032.wav,106444,3.325,i pokaza se sav dvorski sjaj i raskoš
data/raw/audio/sm04500402035.wav,94990,2.967,jednom ne svrnu razgovor te će brzopleto
data/raw/audio/sm04500501025.wav,46764,1.46,za jadnu pastorku
data/raw/audio/sm04501001026.wav,183964,5.747,daj mi zalogaj iz svoje torbe i gutljaj iz svoje boce gladan sam i žedan
data/raw/audio/sm04500204014.wav,25244,0.787,kralj se pak
data/raw/audio/sm04500202075.wav,34492,1.077,div mu reče
data/raw/audio/sm04500605064.wav,67724,2.115,žena se na to tako razbješnjela
data/raw/audio/sm04500202058.wav,85564,2.672,čujder valja mi zbaciti ovo deblo
data/raw/audio/sm04500704044.wav,86444,2.7,htjede on podbrusiti pete ali bijaše kasno
data/raw/audio/sm04500802013.wav,32184,1.004,ali tako
data/raw/audio/sm04500602093.wav,71004,2.217,što ti je to sunolu u glavu
data/raw/audio/sm04500101058.wav,69704,2.177,još četvrt sata dalje u šumi
data/raw/audio/sm04500502016.wav,59162,1.847,loše u gušicu
data/raw/audio/sm04500204032.wav,49404,1.542,koji mu bijahu pridjeljeni reče
data/raw/audio/sm04501001010.wav,84284,2.632,tako mu je to upriličio sijedi čovuljak
data/raw/audio/sm04500901033.wav,120322,3.759,ona se obazre naokolo da vidi odakle glas te opazi
data/raw/audio/sm04500804017.wav,77086,2.408,no eto sreće u nesreći
data/raw/audio/sm04500702008.wav,95724,2.99,djevojke iziđu iz zaklona te se vrate ognjištu
data/raw/audio/sm04501002008.wav,173484,5.42,i tako sada njih sedmero udri kaskaj i gegaj se za bukvanom i njegovom guskom
data/raw/audio/sm04500501009.wav,61084,1.907,a ja ću s neba gledati na te
data/raw/audio/sm04500901017.wav,53084,1.657,hitala bi ju uvis
data/raw/audio/sm04501002042.wav,86124,2.69,nikad da budem gasan
data/raw/audio/sm04500805094.wav,130926,4.09,ponajljepša u svoj zemlji između mnogih ljepotica
data/raw/audio/sm04500103014.wav,90638,2.831,nije se odande mogao maknuti sve dok ga
data/raw/audio/sm04500604067.wav,63084,1.97,najahivali jedni na druge
data/raw/audio/sm04500702072.wav,100204,3.13,leži ono na zemlji obaljeno
data/raw/audio/sm04501002066.wav,103966,3.248,sada smisli da mu momak mora dovesti izješu
data/raw/audio/sm04500301011.wav,188526,5.89,ili miraz jednoj kraljevskoj zaručnici jer je majka od srca voljela svoje dijete
data/raw/audio/sm04500103025.wav,39328,1.228,obećali se jedno drugom
data/raw/audio/sm04500603023.wav,86044,2.688,a to se dvor prevrgao u palaču
data/raw/audio/sm04500605070.wav,37202,1.161,muž se odjenu
data/raw/audio/sm04500101005.wav,50990,1.592,a najviše se milila baki
data/raw/audio/sm04500602071.wav,96622,3.018,jest krasno je potvrdi ribar
data/raw/audio/sm04500202068.wav,48232,1.506,pa je savi k zemlji
data/raw/audio/sm04500502082.wav,41004,1.28,zlatom protkanu
data/raw/audio/sm04500802109.wav,45438,1.419,pa su je patuljci opominjali
data/raw/audio/sm04501002013.wav,87804,2.743,da je nitko ne mogaše nasmijati
data/raw/audio/sm04500201043.wav,89628,2.8,e jesi momak i po
data/raw/audio/sm04500802115.wav,129498,4.045,kraljica pak uvjerena da je pojela snjeguljičinu jetru i pluća
data/raw/audio/sm04500102048.wav,42770,1.335,pošto je vuk
data/raw/audio/sm04500602055.wav,80684,2.52,kraj visokih vrata ukipile se mnoge sluge
data/raw/audio/sm04500704064.wav,130284,4.07,prepoznavši glas mede štono se grijao kraj njihova ognjišta
data/raw/audio/sm04500702060.wav,88044,2.75,to više nikad ne izlazi na sunce
data/raw/audio/sm04500805041.wav,55564,1.735,rumena kao ruža
data/raw/audio/sm04500503007.wav,120524,3.765,pepeljuga je naime brže bolje izmakla iz golubinjaka sa stražnje strane
data/raw/audio/sm04500204042.wav,100204,3.13,stajao je i čekao dok se zvijer nije sasvim primakla
data/raw/audio/sm04500202020.wav,168044,5.25,čudio se div tolikoj snazi u takva čovuljka i naprosto mu nije išlo u glavu
data/raw/audio/sm04500502073.wav,105564,3.297,ptica joj tada baci zlatno i srebrno ruho
data/raw/audio/sm04500503023.wav,198684,6.207,a kad ju je na zemlju obalio vidje da u granju nema nikoga
data/raw/audio/sm04500804079.wav,81004,2.53,snjeguljici oči išle za lijepom jabukom
data/raw/audio/sm04500504029.wav,130384,4.073,stišćući zube od bola te iziđe pred kraljevića
data/raw/audio/sm04500701010.wav,128124,4.003,zeko griskao list kupusa iz njihovih ruku
data/raw/audio/sm04500201056.wav,63706,1.989,da mu se nađe na putu
data/raw/audio/sm04500802105.wav,67294,2.102,sve radila i redila
data/raw/audio/sm04500803020.wav,36704,1.146,a što to prodajete
data/raw/audio/sm04500204128.wav,28684,0.895,ustade ona
data/raw/audio/sm04500802111.wav,83728,2.615,i neka se dobro u pamet uzme
data/raw/audio/sm04500804056.wav,52844,1.65,i na vrata pokucala
data/raw/audio/sm04500805034.wav,83404,2.605,najprije sova pa gavran
data/raw/audio/sm04500204102.wav,129484,4.045,mlada je kraljica noću čula kako njezin suprug u snu bunca i govori
data/raw/audio/sm04500802100.wav,23304,0.727,dobro je
data/raw/audio/sm04500402019.wav,24672,0.77,ona će u sebi
data/raw/audio/sm04500101088.wav,48342,1.509,stići ću na vrijeme
data/raw/audio/sm04500902046.wav,154044,4.812,zatim se dogovoriše da će sutra krenuti zajedno u njegovu kraljevinu
data/raw/audio/sm04500201057.wav,124016,3.874,pred vratima opazi pticu što se zaplela u gustom trnjaku
data/raw/audio/sm04500802080.wav,90226,2.818,kad je vidjela sedam patuljaka
data/raw/audio/sm04500401049.wav,39724,1.24,žestoko se prepade
data/raw/audio/sm04500802045.wav,78772,2.46,ko je sjedio na mome stočiću
data/raw/audio/sm04500604013.wav,53164,1.66,sve jedan niže drugoga
data/raw/audio/sm04500805058.wav,92126,2.878,voljet ću je i poštivati kao najviše i najdraže
data/raw/audio/sm04500201010.wav,150044,4.688,mililo mu se to izvikivanje te on pomoli glavu kroz prozor i viknu
data/raw/audio/sm04500604040.wav,58764,1.835,kakvo te papinstvo spopalo
data/raw/audio/sm04500702046.wav,46044,1.438,u mrkom krznu
data/raw/audio/sm04500702080.wav,133484,4.17,mališ skakuče s jedne strane na drugu baš kao psić na uzici
data/raw/audio/sm04500805099.wav,67084,2.095,kraljicom što sada posta
data/raw/audio/sm04500804077.wav,64444,2.013,da je samo crvena pola
data/raw/audio/sm04500501081.wav,45804,1.43,da ju je suzama zalila
data/raw/audio/sm04500701004.wav,124764,3.897,imala udovica dvoje djece dvije krasne djevojčice
data/raw/audio/sm04500202103.wav,115244,3.6,ali krojačiću bijaše postelja prevelika pa nije u nju legao
data/raw/audio/sm04500604049.wav,91962,2.872,protivio se ribar ne ide to pa ne ide
data/raw/audio/sm04500501012.wav,43884,1.37,zaklopi mati oči
data/raw/audio/sm04501001011.wav,82124,2.565,tada se u šumu zaputi drugi sin
data/raw/audio/sm04500204063.wav,35804,1.117,kraljevski lovci
data/raw/audio/sm04500103047.wav,90320,2.821,polovina sunčane ploče utonula već za brijeg
data/raw/audio/sm04501002038.wav,75162,2.347,kakvi su mu to jadi na srce pali
data/raw/audio/sm04500203078.wav,107004,3.342,i tako se oni dohvaćali i toliko razgoropadili da su
data/raw/audio/sm04500402004.wav,48900,1.527,reče kraljević u sebi
data/raw/audio/sm04500805070.wav,88366,2.76,i ona polako otvori oči
data/raw/audio/sm04500804044.wav,43192,1.348,da bijaše kao prava
data/raw/audio/sm04500202064.wav,31596,0.986,a kad su naišli
data/raw/audio/sm04500804025.wav,39084,1.22,da bude smotrena
data/raw/audio/sm04500301058.wav,60526,1.89,da ti majka zna
data/raw/audio/sm04500704078.wav,139004,4.343,stara je majka još mnoge godine živjela u miru i sreći kod svoje djece
data/raw/audio/sm04500302123.wav,120242,3.756,i kako on mora juriti za šeširom što ga vjetar poljem povija
data/raw/audio/sm04500104034.wav,99484,3.107,dok je tako razgledo odjednom opazi
data/raw/audio/sm04500605024.wav,140684,4.395,mislila ona i premišljala ali se ničemu viš ne mogaše dosjetiti
data/raw/audio/sm04500402080.wav,29654,0.925,te on progleda
data/raw/audio/sm04500501010.wav,28924,0.902,i biti s tobom
data/raw/audio/sm04500302115.wav,56248,1.756,gore je nad njima prikovana konjska glava
data/raw/audio/sm04500102025.wav,26052,0.813,i gle
data/raw/audio/sm04500501022.wav,63964,1.998,koje naizgled bijahu lijepe i bijele
data/raw/audio/sm04500701009.wav,109484,3.42,išle su šumom same i brale jagode
data/raw/audio/sm04500802005.wav,29914,0.933,bježala je tako
data/raw/audio/sm04500602098.wav,42412,1.324,ribar krenu
data/raw/audio/sm04500101012.wav,49086,1.533,od crvena baršuna
data/raw/audio/sm04500204025.wav,80762,2.522,jednoroga se bojim još manje nego li dvojice divova
data/raw/audio/sm04500104050.wav,196044,6.125,unutri bila i sama vještica hranila ptice u sedam tisuća krletki
data/raw/audio/sm04500204096.wav,49084,1.532,još bi mu veća muka bila
data/raw/audio/sm04500401005.wav,153402,4.792,njih su dvoje u stražnjem dijelu kuće imali malen prozor s kojega se moglo gledati u prekrasan vrt
data/raw/audio/sm04500204027.wav,45806,1.43,sedam jednim udarcem
data/raw/audio/sm04500201013.wav,71870,2.245,pekmez mi se čini dobar
data/raw/audio/sm04500805104.wav,67084,2.095,samo je kletve protiskivala
data/raw/audio/sm04501002015.wav,76446,2.388,zato je taj kralj objavio i razglasio
data/raw/audio/sm04500302003.wav,98412,3.074,naišla sam na nju na putu pa ju uzela da mi bude društvo
data/raw/audio/sm04500201089.wav,110952,3.466,sedam jednim udarcem
data/raw/audio/sm04500103049.wav,92342,2.884,joringel uprije pogled kroz šiprag i žbunje
data/raw/audio/sm04500805029.wav,58924,1.84,odnesoše onda lijes na brijeg
data/raw/audio/sm04500603102.wav,117104,3.658,sa strane joj se u dva reda niza stube svrstale dvorske dame
data/raw/audio/sm04500501053.wav,51964,1.623,bila je zato uvijek prašnjava
data/raw/audio/sm04500604076.wav,77964,2.435,što je što bi sada tvoja žena
data/raw/audio/sm04500605010.wav,75564,2.36,budi sada zadovoljna što si papa
data/raw/audio/sm04500803033.wav,98496,3.077,promrsi stara i odbrza odande
data/raw/audio/sm04500704042.wav,51884,1.62,dogega se iz šume
data/raw/audio/sm04500302089.wav,44666,1.394,kad su pak izbili u polje
data/raw/audio/sm04500603035.wav,65804,2.055,na glavi joj visoka zlatna kruna
data/raw/audio/sm04500202079.wav,42200,1.317,ta kako je ne bi imao onaj
